Date,VIX,V0_var,Vol_3M,Vol_1Y
2000-02-16,23.51,0.05527201,22.6566264207337,21.342172817003217
2000-02-17,23.17,0.053684890000000006,22.394668710735274,21.205211046412504
2000-02-18,26.0,0.06760000000000001,24.59657293522826,22.377500494516568
2000-02-22,25.86,0.06687396,24.486582029327696,22.31785734230983
2000-02-23,23.89,0.05707321,22.950296612634748,21.49655168981168
2000-02-24,24.38,0.059438439999999995,23.330313593921073,21.697604820522578
2000-02-25,25.2,0.063504,23.969444990183312,22.038906710622992
2000-02-28,24.68,0.06091024,23.563691732468207,21.821778207645362
2000-02-29,23.37,0.05461569000000001,22.54866837001551,21.285642030627557
2000-03-01,21.64,0.04682896,21.225968642999657,20.603114607780952
2000-03-02,21.06,0.04435235999999999,20.787645371602977,20.38124378863382
2000-03-03,19.21,0.03690241000000001,19.40952689186029,19.69876683738648
2000-03-06,21.5,0.046224999999999995,21.119914978794256,20.549228592928557
2000-03-07,24.31,0.059097609999999995,23.275935702643892,21.66874807338644
2000-03-08,23.82,0.056739239999999996,22.89613012621202,21.46801132524173
2000-03-09,22.21,0.04932841000000001,21.659344357422643,20.824635942606896
2000-03-10,21.24,0.04511375999999999,20.923380015397537,20.449711496740385
2000-03-13,22.85,0.05221225,22.14883529454975,21.07733242448837
2000-03-14,24.41,0.05958481000000001,23.353627404453068,21.7099856246514
2000-03-15,22.34,0.04990756,21.758530545332963,20.875629428458026
2000-03-16,20.77,0.04313929,20.569541399676933,20.271682657560707
2000-03-17,22.37,0.05004169000000001,21.78143745590891,20.887421664505197
2000-03-20,22.96,0.05271616,22.233260838706784,21.121177247629035
2000-03-21,21.7,0.047089,21.271468090464545,20.626272324615236
2000-03-22,21.49,0.04618200999999999,21.11234574680157,20.545387587018062
2000-03-23,22.26,0.049550760000000006,21.69747800863771,20.844228355694504
2000-03-24,23.31,0.054335609999999986,22.502440347556334,21.261472153208878
2000-03-27,24.53,0.06017209000000001,23.446936252699867,21.759590260632276
2000-03-28,24.86,0.061801959999999996,23.703970868320084,21.896668623417913
2000-03-29,24.1,0.05808100000000001,23.112980265797827,21.58244649685695
2000-03-30,25.47,0.06487209,24.180718769580505,22.152574801509502
2000-03-31,24.11,0.058129209999999994,23.12073393107704,21.586546910484735
2000-04-03,24.03,0.057744090000000005,23.058721898953483,21.55376945727216
2000-04-04,27.12,0.07354944,25.479998981660007,22.860377277841177
2000-04-05,28.41,0.08071281000000001,26.504638415908143,23.42857888176036
2000-04-06,27.15,0.07371224999999998,25.503744303426508,22.873448193281515
2000-04-07,24.39,0.059487210000000006,23.338084265697486,21.701730848161237
2000-04-10,25.99,0.06754800999999998,24.58871310224881,22.373234875144966
2000-04-11,27.25,0.07425625000000001,25.582925126355878,22.91706820895133
2000-04-12,28.98,0.08398404,26.959601734317346,23.68352070066175
2000-04-13,29.4,0.08643599999999999,27.295648955037944,23.872827990118182
2000-04-14,33.49,0.11215801000000002,30.599291083372965,25.775073067286435
2000-04-17,28.95,0.08381024999999999,26.935624273656693,23.670045521424687
2000-04-18,26.12,0.06822544,24.6909306757027,22.428752337478155
2000-04-19,27.02,0.07300804,25.400877872699557,22.81685807814602
2000-04-20,25.85,0.06682225,24.478729406864517,22.313603357880325
2000-04-24,27.37,0.07491169,25.678002064206535,22.969513885316243
2000-04-25,25.24,0.06370575999999997,24.000719647634227,22.055706815295075
2000-04-26,26.97,0.07273808999999999,25.36133470198004,22.79512772369945
2000-04-27,26.19,0.06859161000000001,24.74600636053955,22.458703951033048
2000-04-28,26.2,0.06864400000000001,24.753876327880896,22.462986030976285
2000-05-01,25.88,0.06697743999999999,24.502288828536482,22.32636781317244
2000-05-02,28.5,0.08122499999999999,26.57638818088085,23.468679041588317
2000-05-03,31.63,0.10004568999999998,29.090404227151158,24.897431006151685
2000-05-04,30.77,0.09467928999999999,28.39626822276341,24.49854025146283
2000-05-05,27.53,0.07579008999999999,25.804871861499674,23.039612719760953
2000-05-08,28.2,0.07952399999999998,26.337351495156764,23.335239494972484
2000-05-09,28.93,0.08369449,26.919641246105964,23.661065564003657
2000-05-10,29.87,0.08922169,27.6724833243366,24.086096047439977
2000-05-11,27.76,0.07706176,25.98744537994341,23.140719395813317
2000-05-12,26.05,0.06786025000000001,24.635879760415506,22.39884099453634
2000-05-15,24.86,0.061801959999999996,23.703970868320084,21.896668623417913
2000-05-16,24.34,0.05924356,23.299236904794434,21.6811097927595
2000-05-17,23.98,0.057504040000000006,23.019984528837824,21.533313628722286
2000-05-18,23.96,0.05740816000000001,23.004493942710305,21.525137794485524
2000-05-19,25.44,0.06471936,24.15722434099552,22.13991413045301
2000-05-22,26.0,0.06760000000000001,24.59657293522826,22.377500494516568
2000-05-23,25.87,0.06692569,24.494435170051123,22.322112160899504
2000-05-24,24.32,0.05914624,23.283702167424117,21.672867735810975
2000-05-25,24.58,0.060417639999999995,23.485840085843336,21.780297161080114
2000-05-26,24.47,0.05987809,23.400271139410425,21.73477168660818
2000-05-30,23.62,0.05579044000000001,22.74154065692329,21.386721096219603
2000-05-31,23.65,0.055932249999999996,22.764712708040978,21.398890563598506
2000-06-01,22.36,0.04999696,21.773801081686084,20.88348990084739
2000-06-02,21.48,0.04613904,21.10477732338879,20.54154765031981
2000-06-05,22.71,0.05157441,22.041507282809803,21.02170332096041
2000-06-06,23.05,0.053130250000000004,22.302398638778875,21.157138890158137
2000-06-07,22.48,0.05053504,21.865486000396018,20.930738096267813
2000-06-08,22.77,0.05184728999999999,22.08748806633134,21.045520499545262
2000-06-09,22.14,0.049017960000000006,21.605988719823856,20.79724970503086
2000-06-12,22.32,0.04981824000000001,21.743262963615024,20.86777303313919
2000-06-13,21.67,0.04695889,21.24871479772565,20.61468870310372
2000-06-14,21.48,0.04613904,21.10477732338879,20.54154765031981
2000-06-15,20.68,0.04276623999999999,20.50200238531757,20.237870564953077
2000-06-16,20.5,0.04202499999999999,20.36713963000141,20.170518678043805
2000-06-19,20.63,0.04255968999999999,20.464511569459383,20.219125194470138
2000-06-20,20.88,0.043597439999999994,20.652185187466422,20.31313094528683
2000-06-21,20.61,0.04247721,20.44952145108841,20.211634894594823
2000-06-22,22.0,0.0484,21.499388619191876,20.742628962511105
2000-06-23,22.34,0.04990756,21.758530545332963,20.875629428458026
2000-06-26,22.45,0.05040025,21.84255489270235,20.91891235706137
2000-06-27,21.8,0.047524,21.347363658802443,20.664952990790535
2000-06-28,20.29,0.041168409999999996,20.210168977543344,20.092404447880273
2000-06-29,19.7,0.03880899999999999,19.771362845637302,19.875657603299867
2000-06-30,19.54,0.03818116,19.65294597098229,19.817581844053425
2000-07-03,19.83,0.03932288999999999,19.86776235125187,19.923066895531935
2000-07-05,21.16,0.044774560000000005,20.863019965805414,20.41923782186908
2000-07-06,20.94,0.04384836,20.697307753790202,20.335795576493943
2000-07-07,19.22,0.036940839999999996,19.416886790077335,19.702348002401358
2000-07-10,20.33,0.041330889999999995,20.24003709656588,20.107244659945163
2000-07-11,20.11,0.04044121,20.075945902346906,20.02585042741497
2000-07-12,20.03,0.040120090000000004,20.016388642129627,19.996390721333405
2000-07-13,20.03,0.040120090000000004,20.016388642129627,19.996390721333405
2000-07-14,19.32,0.037326240000000004,19.490542746313157,19.738226226635717
2000-07-17,19.45,0.03783025,19.58644895698183,19.785048090242903
2000-07-18,19.75,0.039006250000000006,19.808420020421654,19.89386840460391
2000-07-19,19.65,0.038612249999999994,19.73433028381822,19.857476326500528
2000-07-20,18.94,0.035872360000000006,19.21120690422607,19.602536099317543
2000-07-21,18.94,0.035872360000000006,19.21120690422607,19.602536099317543
2000-07-24,19.92,0.03968064,19.934596670837827,19.956004883012273
2000-07-25,19.39,0.037597210000000006,19.54216313301288,19.76341276919403
2000-07-26,19.67,0.038690890000000006,19.749140346126595,19.86474528908845
2000-07-27,19.6,0.038416000000000006,19.697322473787516,19.839324655376974
2000-07-28,20.84,0.04343056,20.622120740905086,20.298043309113588
2000-07-31,20.74,0.04301475999999999,20.547020491645952,20.26040191971428
2000-08-01,20.55,0.042230250000000004,20.404572482086405,20.189190968373246
2000-08-02,20.0,0.04000000000000001,19.994070295764928,19.985362449306933
2000-08-03,19.99,0.03996001,19.986632749525693,19.981688681053647
2000-08-04,18.62,0.034670440000000004,18.97717611699992,19.489648019685514
2000-08-07,19.03,0.03621409000000001,19.277227822212893,19.634513946077924
2000-08-08,18.79,0.035306409999999996,19.10136565810174,19.54946151547229
2000-08-09,19.18,0.03678724,19.387453445602603,19.688030623474845
2000-08-10,19.19,0.03682561000000001,19.394810218437605,19.691608147261476
2000-08-11,18.55,0.034410249999999996,18.926132412963135,19.465123958362028
2000-08-14,17.88,0.031969439999999995,18.440419498224784,19.233544297824157
2000-08-15,17.98,0.03232804,18.512578299584266,19.267742045562528
2000-08-16,18.02,0.03247204,18.541475479770494,19.28145748057264
2000-08-17,17.48,0.030555040000000006,18.153012188131893,19.09806352341982
2000-08-18,17.05,0.029070250000000006,17.846322438129274,18.954798502885907
2000-08-21,17.35,0.030102250000000004,18.060038423490987,19.05448869454876
2000-08-22,17.47,0.030520089999999996,18.145852685759706,19.094703606691212
2000-08-23,17.38,0.030206439999999994,18.081474653527916,19.064524375568876
2000-08-24,17.04,0.02903616,17.83921908490525,18.951496494879187
2000-08-25,16.53,0.027324090000000002,17.478761343471678,18.784916301378463
2000-08-28,16.54,0.02735716,17.485794250619037,18.788147919530978
2000-08-29,16.89,0.028527209999999997,17.732830524875702,18.902130251260484
2000-08-30,17.69,0.03129361,18.303653268412965,19.168928198385117
2000-08-31,16.84,0.028358559999999998,17.69743562956733,18.885743368363567
2000-09-01,17.53,0.030730090000000005,18.1888287499077,19.114883060812648
2000-09-05,19.82,0.039283240000000004,19.86034115256014,19.919412973394127
2000-09-06,20.79,0.04322241,20.584559711444093,20.27920871603488
2000-09-07,19.42,0.03771364000000001,19.564301472511822,19.774225033107683
2000-09-08,18.46,0.03407716,18.860585669077725,19.433683579886903
2000-09-11,18.4,0.033856,18.81693881748889,19.412780150105974
2000-09-12,18.59,0.03455881,18.955293537898097,19.479130178855964
2000-09-13,18.32,0.03356224,18.75880702009027,19.38497991521094
2000-09-14,18.26,0.033342760000000006,18.715256548342843,19.364183183783496
2000-09-15,18.52,0.03429904,18.90427334991915,19.454632492164617
2000-09-18,20.25,0.04100625000000001,20.18031560686883,20.077582526556988
2000-09-19,19.54,0.03818116,19.65294597098229,19.817581844053425
2000-09-20,19.93,0.039720490000000004,19.942027523352657,19.959670501840183
2000-09-21,20.18,0.04072324,20.12810789376379,20.051688298309163
2000-09-22,20.74,0.04301475999999999,20.547020491645952,20.26040191971428
2000-09-25,21.41,0.04583881000000001,21.051821072980218,20.51469808178777
2000-09-26,21.88,0.047873439999999996,21.40813647013332,20.695973206976912
2000-09-27,21.67,0.04695889,21.24871479772565,20.61468870310372
2000-09-28,19.47,0.03790808999999999,19.60121901186046,19.792269449157487
2000-09-29,20.57,0.042312489999999994,20.41955189955488,20.19666777654909
2000-10-02,21.23,0.04507129000000001,20.915832092332458,20.445898485991805
2000-10-03,21.85,0.047742250000000014,21.38534082666842,20.684332764384354
2000-10-04,21.54,0.04639715999999999,21.150199975200152,20.56460329670816
2000-10-05,21.03,0.04422609000000001,20.76504946935577,20.369866908323917
2000-10-06,22.71,0.05157441,22.041507282809803,21.02170332096041
2000-10-09,24.02,0.05769604,23.050973181180925,21.549676437338306
2000-10-10,24.86,0.061801959999999996,23.703970868320084,21.896668623417913
2000-10-11,26.57,0.07059649,25.045413789173406,22.621994184244304
2000-10-12,30.51,0.09308601000000002,28.18688897768633,24.378853377445267
2000-10-13,27.6,0.07617600000000001,25.860413144076826,23.070342099528887
2000-10-16,26.79,0.07177040999999998,25.219076238677836,22.717060901129898
2000-10-17,27.84,0.07750655999999999,26.05100322139356,23.17597999063295
2000-10-18,28.72,0.08248384,26.751914189344166,23.56694567478815
2000-10-19,25.09,0.06295081000000001,23.883485370684543,21.992777982808313
2000-10-20,24.24,0.058757759999999985,23.22158737850036,21.639935984540664
2000-10-23,24.69,0.060959610000000004,23.571480105313174,21.82593122865867
2000-10-24,24.28,0.058951840000000005,23.252639931168588,21.6563945565481
2000-10-25,26.65,0.07102224999999998,25.108536902376795,22.656519300985458
2000-10-26,28.62,0.08191044,26.67210556450012,23.5222362582995
2000-10-27,26.47,0.07006609,24.966553515811928,22.57890990293959
2000-10-30,25.46,0.06482116,24.172886754511026,22.14835372420247
2000-10-31,23.63,0.05583768999999999,22.749264027887463,21.390776638138796
2000-11-01,24.28,0.058951840000000005,23.252639931168588,21.6563945565481
2000-11-02,23.92,0.05721664000000001,22.97352027576171,21.508797287327226
2000-11-03,23.67,0.05602689000000001,22.780163968113175,21.407008274296203
2000-11-06,24.52,0.06012304,23.439157254629972,21.75545157856607
2000-11-07,24.91,0.06205080999999999,23.742970286431646,21.917522428325338
2000-11-08,25.66,0.06584356,24.329628716734035,22.232936780417045
2000-11-09,27.2,0.07398400000000001,25.543329007851728,22.895248543250833
2000-11-10,28.53,0.08139609,26.600312078920773,23.48205868886773
2000-11-13,29.06,0.08444835999999999,27.023558690319966,23.719485195771625
2000-11-14,26.81,0.07187761000000001,25.234875191489444,22.725722385399212
2000-11-15,26.15,0.06838225,24.714531517280673,22.44158382158877
2000-11-16,25.05,0.06275025,23.852244044646255,21.976030016142456
2000-11-17,24.81,0.061553609999999995,23.664985732903585,21.87583689922302
2000-11-20,27.43,0.07524049,25.725564846786988,22.995778089413403
2000-11-21,26.62,0.07086244,25.084862117226862,22.643566389825764
2000-11-22,27.71,0.07678441000000001,25.947735806631332,23.118705829982
2000-11-24,26.0,0.06760000000000001,24.59657293522826,22.377500494516568
2000-11-27,26.93,0.07252249,25.329708559114454,22.777757528839064
2000-11-28,27.64,0.07639695999999999,25.892160708183713,23.087918368361212
2000-11-29,27.49,0.07557000999999999,25.773143718829356,23.022069744976434
2000-11-30,29.65,0.08791225,27.495992015838333,23.98608355544723
2000-12-01,27.48,0.07551503999999999,25.765212793280867,23.01768590002168
2000-12-04,27.78,0.07717283999999999,26.003332246922962,23.149530063247113
2000-12-05,24.99,0.06245000999999999,23.80539888819634,21.950934286957846
2000-12-06,25.07,0.06285049,23.867863588428833,21.984402254083367
2000-12-07,25.34,0.06421156,24.07894474256747,22.09776750608617
2000-12-08,22.41,0.05022081,21.811990308370543,20.90315888881456
2000-12-11,23.51,0.05527201,22.6566264207337,21.342172817003217
2000-12-12,24.88,0.061901439999999995,23.71956892558594,21.90500749922542
2000-12-13,23.63,0.05583768999999999,22.749264027887463,21.390776638138796
2000-12-14,24.86,0.061801959999999996,23.703970868320084,21.896668623417913
2000-12-15,26.55,0.07049025,25.02963784511416,22.613370905572623
2000-12-18,27.7,0.07672899999999998,25.93979519700966,23.114305366424897
2000-12-19,27.17,0.07382089,25.51957681210743,22.88216601184712
2000-12-20,31.74,0.10074275999999997,29.179357483594636,24.94877701904685
2000-12-21,29.66,0.08797155999999999,27.50401053028154,23.99062255306899
2000-12-22,27.55,0.07590025000000002,25.82073859139136,23.048388758062398
2000-12-26,28.73,0.08254129,26.75989724361697,23.571420519470866
2000-12-27,28.14,0.07918595999999999,26.289588816719462,23.308630039954362
2000-12-28,26.57,0.07059649,25.045413789173406,22.621994184244304
2000-12-29,26.85,0.07209225000000001,25.266478775677715,22.74305483091083
2001-01-02,29.99,0.08994001,27.76882477719118,24.140783947951185
2001-01-03,26.6,0.07075600000000001,25.069081336648708,22.634935108355428
2001-01-04,26.97,0.07273808999999999,25.36133470198004,22.79512772369945
2001-01-05,28.67,0.08219689000000001,26.712004886654434,23.544582085903254
2001-01-08,29.84,0.08904255999999999,27.648406019348325,24.07243897800382
2001-01-09,27.99,0.07834400999999999,26.17024825843359,23.24222192902022
2001-01-10,26.8,0.07182400000000001,25.22697547810629,22.721391248014278
2001-01-11,25.79,0.06651241000000001,24.431624583532933,22.28809699540772
2001-01-12,24.56,0.060319359999999995,23.47027678637223,21.772011704930105
2001-01-16,25.28,0.06390784000000001,24.032003111116936,22.072520748119505
2001-01-17,24.93,0.062150489999999996,23.758574037076798,21.925870118777336
2001-01-18,23.37,0.05461569000000001,22.54866837001551,21.285642030627557
2001-01-19,23.24,0.05400976,22.448538049927837,21.233317868597055
2001-01-22,23.25,0.05405625000000001,22.45623636583095,21.23733700779217
2001-01-23,21.57,0.046526490000000004,21.172922170124533,20.576145521926406
2001-01-24,22.03,0.048532090000000014,21.522218939634175,20.754316318456066
2001-01-25,22.64,0.05125696000000001,21.987895377818482,20.99396203782722
2001-01-26,22.57,0.050940490000000005,21.934318546388116,20.966269859080526
2001-01-29,22.61,0.05112121,21.96492956894318,20.9820879370949
2001-01-30,22.57,0.050940490000000005,21.934318546388116,20.966269859080526
2001-01-31,22.02,0.04848804,21.514608068481476,20.750419495115977
2001-02-01,21.66,0.04691556000000001,21.241131951905217,20.610829612071264
2001-02-02,21.95,0.04818025,21.46135340983205,20.723170823746905
2001-02-05,22.19,0.04923961,21.644096133381403,20.816806160735275
2001-02-06,21.98,0.04831204,21.48417223267114,20.734842585906467
2001-02-07,21.67,0.04695889,21.24871479772565,20.61468870310372
2001-02-08,21.46,0.04605316,21.089642905784945,20.533870986959247
2001-02-09,22.03,0.048532090000000014,21.522218939634175,20.754316318456066
2001-02-12,21.92,0.048048640000000004,21.438541514931188,20.711508438954187
2001-02-13,21.37,0.045667690000000004,21.0215782818309,20.49937908637149
2001-02-14,21.52,0.04631104,21.135055865044254,20.55691380998875
2001-02-15,20.27,0.04108729,20.195240444574033,20.084991198343914
2001-02-16,22.12,0.048929440000000005,21.590751029725567,20.789434334529616
2001-02-20,24.69,0.060959610000000004,23.571480105313174,21.82593122865867
2001-02-21,25.75,0.06630625,24.400231796610996,22.27110949750748
2001-02-22,26.76,0.07160976000000001,25.195381368578456,22.704074608002866
2001-02-23,27.21,0.07403841,25.551247320124084,22.899610932898593
2001-02-26,25.43,0.06466848999999998,24.14939394359797,22.135695614986957
2001-02-27,26.49,0.07017200999999998,24.98232167373083,22.587520329439585
2001-02-28,28.35,0.08037225000000002,26.456823612663268,23.401877870961403
2001-03-01,28.08,0.07884864,26.241841214237798,23.28204694579938
2001-03-02,27.43,0.07524049,25.725564846786988,22.995778089413403
2001-03-05,27.12,0.07354944,25.479998981660007,22.860377277841177
2001-03-06,25.89,0.06702921,24.51014300428606,22.330624298652005
2001-03-07,24.12,0.05817744,23.12848821199729,21.59064824595648
2001-03-08,24.29,0.05900041,23.260404583911374,21.66051148323496
2001-03-09,25.62,0.06563843999999999,24.29826328529705,22.21599304513962
2001-03-12,30.32,0.09193024000000001,28.034026037304116,24.29166312779783
2001-03-13,27.55,0.07590025000000002,25.82073859139136,23.048388758062398
2001-03-14,29.61,0.08767520999999999,27.463921621634878,23.967934288152396
2001-03-15,28.56,0.08156735999999998,26.624239615398952,23.495444781416058
2001-03-16,29.91,0.08946080999999999,27.70459142328375,24.10431476203005
2001-03-19,29.78,0.08868484,27.600261138295302,24.04514279709207
2001-03-20,30.96,0.09585215999999999,28.549418485013838,24.586273697394663
2001-03-21,31.93,0.10195248999999998,29.333091112745922,25.03763551145713
2001-03-22,32.84,0.10784656000000002,30.07087396436624,25.466138558745467
2001-03-23,30.45,0.09272024999999999,28.138603123857024,24.35129453715677
2001-03-26,29.04,0.08433215999999999,27.007567131029596,23.710489894976646
2001-03-27,27.04,0.07311615999999999,25.41669839403565,22.825555687388036
2001-03-28,28.58,0.08168164,26.640193322897655,23.50437241838208
2001-03-29,29.17,0.08508889000000001,27.111539761588972,23.76900894727744
2001-03-30,28.64,0.08202496,26.68806409283248,23.531172454747978
2001-04-02,31.21,0.09740641,28.7511115372613,24.702055215847036
2001-04-03,34.72,0.12054784,31.602244485980492,26.36586799041396
2001-04-04,34.07,0.11607649,31.071751086255478,26.052671991991982
2001-04-05,29.94,0.08964036,27.728676255804896,24.117985751322774
2001-04-06,31.69,0.10042561000000001,29.138919570709675,24.925428938643655
2001-04-09,31.91,0.10182481,29.316903470451084,25.028271903091436
2001-04-10,29.44,0.08667136,27.327688262998105,23.89092041225423
2001-04-11,28.46,0.08099716000000001,26.544495326957033,23.450849556922932
2001-04-12,26.12,0.06822544,24.6909306757027,22.428752337478155
2001-04-16,26.33,0.06932688999999999,24.85623138018474,22.518727347010415
2001-04-17,25.61,0.06558720999999999,24.290423252165514,22.211759224330024
2001-04-18,24.13,0.05822569,23.136243107939563,21.59475050274694
2001-04-19,24.16,0.05837056,23.159511479720123,21.60706279578246
2001-04-20,25.38,0.06441443999999999,24.110250071240042,22.11461587129549
2001-04-23,28.16,0.07929856,26.305508038480486,23.31749693376377
2001-04-24,28.49,0.08116801,26.568414358441565,23.464220593349634
2001-04-25,27.4,0.07507599999999998,25.701781438730574,22.9826425500472
2001-04-26,25.96,0.06739215999999999,24.565136676250297,22.36044298681368
2001-04-27,24.02,0.05769604,23.050973181180925,21.549676437338306
2001-04-30,25.48,0.06492304000000002,24.18855132282656,22.15679673178761
2001-05-01,24.2,0.058564,23.19054454831893,21.6234920531433
2001-05-02,24.23,0.058709290000000004,23.21382575794805,21.635823627829634
2001-05-03,25.78,0.06646084000000002,24.42377560289544,22.283848863475512
2001-05-04,23.91,0.05716881,22.965778426320572,21.50471448890386
2001-05-07,24.86,0.061801959999999996,23.703970868320084,21.896668623417913
2001-05-08,24.44,0.059731360000000004,23.376946591640877,21.72237458466217
2001-05-09,24.35,0.05929225000000001,23.307005176179576,21.68523218624509
2001-05-10,24.0,0.0576,23.035477610005,21.54149317774989
2001-05-11,23.54,0.055413159999999996,22.67977703502663,21.354310931533423
2001-05-14,24.26,0.058854760000000006,23.237112441959436,21.648163442554473
2001-05-15,23.71,0.05621641,22.811074207042402,21.423255034191918
2001-05-16,21.89,0.04791721,21.41573657010732,20.69985544737806
2001-05-17,21.47,0.04609609,21.097209709426128,20.537708783433533
2001-05-18,21.23,0.04507129000000001,20.915832092332458,20.445898485991805
2001-05-21,20.76,0.043097760000000006,20.562033554759257,20.267921297676754
2001-05-22,21.35,0.04558225000000001,21.00646179732292,20.49172604481854
2001-05-23,22.08,0.04875264,21.560284728096473,20.773815982162393
2001-05-24,20.57,0.042312489999999994,20.41955189955488,20.19666777654909
2001-05-25,20.6,0.04243600000000001,20.442027726085133,20.207891428933806
2001-05-29,22.14,0.049017960000000006,21.605988719823856,20.79724970503086
2001-05-30,22.76,0.05180176000000001,22.07982283275337,21.041548479537557
2001-05-31,22.64,0.05125696000000001,21.987895377818482,20.99396203782722
2001-06-01,21.59,0.046612810000000005,21.188074309809156,20.583845661857435
2001-06-04,21.38,0.04571044,21.029137753175657,20.503207222090893
2001-06-05,19.58,0.03833763999999999,19.68252631155347,19.832072294730505
2001-06-06,20.39,0.04157521,20.284866785732437,20.129539184676787
2001-06-07,19.67,0.038690890000000006,19.749140346126595,19.86474528908845
2001-06-08,19.92,0.03968064,19.934596670837827,19.956004883012273
2001-06-11,20.7,0.042849,20.517004899214207,20.245376548383824
2001-06-12,20.7,0.042849,20.517004899214207,20.245376548383824
2001-06-13,21.45,0.046010249999999996,21.08207691333776,20.53003426149724
2001-06-14,23.12,0.053453440000000005,22.356210921926753,21.18516390813677
2001-06-15,22.81,0.05202961,22.118156054743082,21.061418521765894
2001-06-18,23.17,0.053684890000000006,22.394668710735274,21.205211046412504
2001-06-19,22.34,0.04990756,21.758530545332963,20.875629428458026
2001-06-20,21.71,0.047132410000000007,21.279054103645194,20.63013564594347
2001-06-21,19.38,0.03755844,19.53478572410321,19.759811082779315
2001-06-22,20.02,0.04008004,20.008948243127893,19.99271347008725
2001-06-25,20.67,0.04272489000000001,20.494502452332814,20.234119250972267
2001-06-26,21.2,0.044944,20.89319331625549,20.434465965553915
2001-06-27,20.88,0.043597439999999994,20.652185187466422,20.31313094528683
2001-06-28,20.01,0.04004001000000001,20.001508793986236,19.989037379198326
2001-06-29,19.06,0.03632836,19.299253957977463,19.64519530286114
2001-07-02,18.76,0.035193760000000004,19.07942675248057,19.538880035593444
2001-07-03,18.92,0.035796640000000005,19.19654736255618,19.595443435386468
2001-07-05,20.09,0.04036081,20.061050924007105,20.018478560488898
2001-07-06,21.63,0.04678569,21.218388181617307,20.59925869571327
2001-07-09,22.48,0.05053504,21.865486000396018,20.930738096267813
2001-07-10,23.25,0.05405625000000001,22.45623636583095,21.23733700779217
2001-07-11,24.01,0.057648010000000006,23.04322508465581,21.5455843439882
2001-07-12,22.09,0.048796809999999996,21.567900166678886,20.777719020219443
2001-07-13,21.14,0.04468996,20.847938314453028,20.411630282502742
2001-07-16,22.91,0.05248681,22.194875148557742,21.101232975906882
2001-07-17,22.61,0.05112121,21.96492956894318,20.9820879370949
2001-07-18,23.6,0.05569600000000001,22.72609585651359,21.378612856697806
2001-07-19,22.51,0.05067001000000001,21.88842365894353,20.942572936616447
2001-07-20,22.34,0.04990756,21.758530545332963,20.875629428458026
2001-07-23,23.74,0.05635875999999999,22.834263619604645,21.435450008381274
2001-07-24,25.24,0.06370575999999997,24.000719647634227,22.055706815295075
2001-07-25,24.0,0.0576,23.035477610005,21.54149317774989
2001-07-26,23.01,0.052946010000000016,22.271663837541446,21.14114612262135
2001-07-27,22.0,0.0484,21.499388619191876,20.742628962511105
2001-07-30,22.69,0.051483610000000006,22.026186031664903,21.013772240746732
2001-07-31,21.62,0.04674244,21.210808516752305,20.59540384449115
2001-08-01,20.56,0.042271359999999994,20.412061743476457,20.192928809369633
